Day,Mid,Bid,Ask,Spread,Drift,Volatility,Jump,News
664,152.579,152.257,150.074,155.084,5.01003,0.000104917,0.00200524,0,No news
665,152.993,152.579,150.486,155.499,5.01301,0.000104345,0.00260194,0,No news
666,153.413,152.993,150.906,155.919,5.01316,0.000109426,0.00263247,0,No news
667,155.552,153.413,153.017,158.086,5.06868,0.0001113,0.0137356,0,No news
668,157.299,155.552,154.771,159.827,5.0553,0.00011078,0.0110607,0,No news
669,156.768,157.299,154.277,159.26,4.98254,0.000112066,-0.00349182,0,No news
670,157.719,156.768,155.204,160.234,5.02969,0.000105804,0.00593829,0,No news
671,159.641,157.719,157.111,162.171,5.06002,0.000108876,0.0120032,0,No news
672,160.135,159.641,157.628,162.643,5.01491,0.000111142,0.00298178,0,No news
673,157.022,160.135,154.572,159.473,4.90133,0.000103366,-0.0197337,0,No news
674,166.823,157.022,164.297,169.35,5.05325,-0.000102144,0.0106502,0.05,"Global macro uncertainty rises"
675,161.399,166.823,158.982,163.817,4.8353,-0.000114056,-0.0329407,0,No news
676,165.957,161.399,163.387,168.527,5.1397,-8.99598e-05,0.0279392,0,No news
677,164.307,165.957,161.833,166.782,4.94949,0.000110606,-0.0101017,0,No news
678,164.482,164.307,161.98,166.984,5.00479,0.00010405,0.000957554,0,No news
679,164.093,164.482,161.599,166.586,4.98763,0.000103755,-0.0024739,0,No news
680,165.6,164.093,163.077,168.123,5.04517,0.00010902,0.00903481,0,No news
681,165.995,165.6,163.49,168.501,5.01138,0.000107321,0.00227692,0,No news
682,165.361,165.995,162.871,167.851,4.98033,0.000107848,-0.00393415,0,No news
683,165.058,165.361,162.563,167.553,4.99029,0.000103974,-0.00194183,0,No news
684,166.279,165.058,163.761,168.798,5.03635,0.000104286,0.00727041,0,No news
685,170.104,166.279,167.547,172.66,5.11318,0.000103421,0.0226362,0,No news
686,170.799,170.104,168.289,173.309,5.01983,0.000110948,0.0039666,0,No news
687,168.739,170.799,166.269,171.208,4.93876,0.000113895,-0.0122484,0,No news
688,174.075,168.739,171.572,176.577,5.00562,6.73325e-06,0.00112464,0.03,"Rumor: firm exploring strategic options"
689,168.715,174.075,166.293,171.137,4.84361,5.78431e-06,-0.0312778,0,No news
690,169.339,168.715,166.83,171.848,5.01787,0.000117629,0.00357459,0,No news
691,167.029,169.339,164.563,169.494,4.9307,0.000121131,-0.0138594,0,No news
692,165.757,167.029,163.276,168.238,4.96114,0.00012974,-0.00777226,0,No news
693,163.937,165.757,161.465,166.409,4.94414,0.000133943,-0.0111727,0,No news
694,162.855,163.937,160.372,165.338,4.96621,0.000134935,-0.00675854,0,No news
695,159.165,162.855,156.723,161.607,4.88471,0.000139029,-0.0230585,0,No news
696,160.51,159.165,157.989,163.03,5.04137,0.000138009,0.0082745,0,No news
697,160.069,160.51,157.576,162.562,4.98556,0.000139397,-0.00288745,0,No news
698,162.861,160.069,160.318,165.404,5.08575,0.000139409,0.0171505,0,No news
699,162.186,162.861,159.697,164.675,4.97851,0.000144672,-0.00429716,0,No news
700,162.789,162.186,160.28,165.297,5.0178,0.000150166,0.00355908,0,No news
701,163.137,162.789,160.632,165.641,5.00992,0.000150628,0.00198443,0,No news
702,164.756,163.137,162.232,167.281,5.04866,0.000150173,0.00973109,0,No news
703,166.154,164.756,163.633,168.675,5.04148,0.000148512,0.00829682,0,No news
704,168.104,166.154,165.575,170.633,5.05759,0.000151826,0.0115172,0,No news
705,167.08,168.104,164.595,169.564,4.96867,0.000154013,-0.00626528,0,No news
706,167.586,167.08,165.079,170.093,5.01435,0.000153222,0.00287031,0,No news
707,167.346,167.586,164.85,169.842,4.99206,0.000156391,-0.00158855,0,No news
708,165.02,167.346,162.556,167.485,4.92927,0.000151999,-0.0141469,0,No news
709,164.642,165.02,162.148,167.136,4.98779,0.000147401,-0.00244132,0,No news
710,162.574,164.642,160.106,165.042,4.93602,0.000154584,-0.012796,0,No news
711,161.683,162.574,159.197,164.169,4.97174,0.000157395,-0.00565114,0,No news
712,157.812,161.683,155.373,160.251,4.87804,0.000157708,-0.0243927,0,No news
713,156.332,157.812,153.856,158.808,4.9521,0.00015719,-0.00958013,0,No news
714,155.954,156.332,153.461,158.448,4.98714,0.000153133,-0.00257106,0,No news
715,157.686,155.954,155.159,160.214,5.05447,0.00015028,0.0108941,0,No news
716,156.805,157.686,154.32,159.291,4.97125,0.000146893,-0.00574952,0,No news
717,156.477,156.805,153.983,158.972,4.98879,0.000148746,-0.00224221,0,No news
718,155.69,156.477,153.203,158.177,4.97404,0.000146748,-0.00519129,0,No news
719,156.145,155.69,153.638,158.652,5.01385,0.000147148,0.00277033,0,No news
720,154.688,156.145,152.212,157.164,4.95237,0.000150011,-0.00952506,0,No news
721,154.672,154.688,152.173,157.171,4.99874,0.000150518,-0.000252717,0,No news
722,155.73,154.672,153.213,158.247,5.03333,0.000149189,0.00666649,0,No news
723,154.547,155.73,152.067,157.028,4.96113,0.000152581,-0.00777495,0,No news
724,156.608,154.547,154.075,159.141,5.06544,0.000155478,0.0130885,0,No news
725,156.656,156.608,154.155,159.156,5.00074,0.000155844,0.000148825,0,No news
726,155.647,156.656,153.163,158.13,4.96692,0.000155692,-0.0066153,0,No news
727,156.294,155.647,153.784,158.804,5.02001,0.000151032,0.00400114,0,No news
728,154.643,156.294,152.17,157.116,4.94615,0.000150928,-0.0107709,0,No news
729,154.22,154.643,151.727,156.713,4.98552,0.000154444,-0.00289676,0,No news
730,152.744,154.22,150.268,155.22,4.95114,0.000156503,-0.00977273,0,No news
731,152.47,152.744,149.974,154.965,4.99022,0.000157581,-0.00195581,0,No news
732,151.797,152.47,149.309,154.286,4.97712,0.000157192,-0.00457547,0,No news
733,150.533,151.797,148.054,153.012,4.95738,0.000160037,-0.00852352,0,No news
734,148.844,150.533,146.372,151.315,4.94279,0.000156632,-0.0114426,0,No news
735,149.584,148.844,147.072,152.096,5.02404,0.000155595,0.00480785,0,No news
736,152.065,149.584,149.524,154.605,5.08144,0.000155963,0.0162889,0,No news
737,154.737,152.065,152.194,157.28,5.08634,0.00015451,0.0172687,0,No news
738,153.865,154.737,151.38,156.351,4.97095,0.000156427,-0.00580924,0,No news
739,153.514,153.865,151.02,156.008,4.98781,0.000154906,-0.00243898,0,No news
740,154.055,153.514,151.547,156.563,5.01684,0.000149829,0.00336826,0,No news
741,154.615,154.055,152.181,157.049,4.86763,0.000102088,-0.0264734,0.03,"Rumor: firm exploring strategic options"
742,154.422,154.615,151.925,156.918,4.99323,0.00010273,-0.00135469,0,No news
743,156.25,154.422,153.721,158.779,5.0581,0.000152359,0.0116193,0,No news
744,155.377,156.25,152.892,157.863,4.97124,0.000149057,-0.0057516,0,No news
745,153.585,155.377,151.114,156.055,4.94122,0.00015304,-0.0117563,0,No news
746,153.086,153.585,150.595,155.578,4.98296,0.00015524,-0.00340775,0,No news
747,151.963,153.086,149.482,154.444,4.96241,0.000154358,-0.00751838,0,No news
748,152.508,151.963,150,155.017,5.01715,0.000153542,0.00342969,0,No news
749,150.902,152.508,148.429,153.375,4.9463,0.000153129,-0.0107407,0,No news
750,153.991,150.902,151.441,156.541,5.10055,0.000151733,0.0201098,0,No news
751,149.648,153.991,147.22,152.076,4.85622,0.000150999,-0.0287569,0,No news
752,148.609,149.648,146.127,151.091,4.96442,0.000147135,-0.00711673,0,No news
753,148.817,148.609,146.314,151.32,5.00631,0.000139673,0.00126124,0,No news
754,145.705,148.817,143.258,148.152,4.8936,0.000145304,-0.0212791,0,No news
755,147.475,145.705,144.945,150.005,5.05966,0.000140209,0.0119319,0,No news
756,147.513,147.475,145.012,150.013,5.00063,0.000132421,0.000125505,0,No news
757,146.886,147.513,144.397,149.375,4.97805,0.00013265,-0.00438918,0,No news
758,146.258,146.886,143.769,148.747,4.97791,0.000135031,-0.00441835,0,No news
759,144.887,146.258,142.411,147.363,4.95221,0.000134281,-0.00955749,0,No news
760,145.157,144.887,142.653,147.662,5.00863,0.00014012,0.00172627,0,No news
761,141.649,145.157,139.286,144.013,4.7273,7.65238e-05,-0.0545401,0.03,"Rumor: firm exploring strategic options"
762,138.999,141.649,136.546,141.451,4.9052,7.18497e-05,-0.0189607,0,No news
763,139.988,138.999,137.471,142.506,5.03477,0.000138994,0.00695334,0,No news
764,143.902,139.988,141.333,146.471,5.13718,0.000138038,0.0274364,0,No news
765,143.473,143.902,140.981,145.965,4.98437,0.000138538,-0.00312577,0,No news
766,143.404,143.473,140.905,145.902,4.99691,0.00013618,-0.000618591,0,No news
767,141.341,143.404,138.878,143.805,4.92692,0.00013206,-0.0146164,0,No news
768,142.57,141.341,140.049,145.091,5.04259,0.000136549,0.00851832,0,No news
769,143.527,142.57,141.011,146.044,5.03275,0.000140585,0.00655046,0,No news
770,142.468,143.527,139.987,144.949,4.96226,0.000139346,-0.00754833,0,No news
771,140.568,142.468,138.102,143.035,4.93221,0.000138105,-0.013559,0,No news
772,140.233,140.568,137.739,142.727,4.98735,0.000141535,-0.00252974,0,No news
773,139.799,140.233,137.307,142.29,4.98377,0.000141291,-0.00324543,0,No news
774,140.407,139.799,137.897,142.918,5.02102,0.000139845,0.00420434,0,No news
775,140.275,140.407,137.778,142.772,4.99462,0.000134538,-0.00107698,0,No news
776,141.81,140.275,139.283,144.336,5.05376,0.000130239,0.0107511,0,No news
777,141.603,141.81,139.107,144.099,4.99211,0.000121568,-0.00157764,0,No news
778,143.822,141.603,141.283,146.36,5.07711,0.000123229,0.0154224,0,No news
779,146.14,143.822,143.6,148.68,5.07934,0.000121761,0.0158689,0,No news
780,142.327,146.14,139.894,144.761,4.86722,0.000118969,-0.0265558,0,No news
781,142.909,142.327,140.399,145.419,5.0198,0.000117498,0.00395904,0,No news
782,142.684,142.909,140.189,145.18,4.99156,0.000116994,-0.00168752,0,No news
783,144.239,142.684,141.712,146.766,5.05357,0.000123297,0.0107147,0,No news
784,146.237,144.239,143.703,148.771,5.06817,0.000121875,0.0136338,0,No news
785,147.14,146.237,144.625,149.655,5.03014,0.000127782,0.00602748,0,No news
786,147.409,147.14,144.905,149.913,5.00849,0.000128683,0.00169803,0,No news
787,148.372,147.409,145.856,150.888,5.0319,0.000129537,0.0063802,0,No news
788,146.578,148.372,144.109,149.048,4.93855,0.000130163,-0.0122898,0,No news
789,146.23,146.578,143.737,148.724,4.98746,0.00012987,-0.00250763,0,No news
790,140.904,146.23,138.497,143.311,4.81383,0.000130203,-0.0372333,0,No news
791,135.923,140.904,133.438,138.408,4.97006,-2.46861e-06,-0.00598755,-0.03,"Rumor: firm exploring strategic options"
792,138.245,135.923,135.702,140.787,5.08462,1.02935e-05,0.0169249,0,No news
793,137.736,138.245,135.245,140.226,4.98091,0.000130386,-0.00381794,0,No news
794,138.032,137.736,135.527,140.537,5.01006,0.000134577,0.0020116,0,No news
795,148.027,138.032,145.478,150.577,5.09954,6.1503e-06,0.0199084,0.05,"Global macro uncertainty rises"
796,151.84,148.027,149.276,154.403,5.12707,1.19193e-05,0.0254143,0,No news
797,147.623,151.84,145.193,150.052,4.85908,1.88258e-05,-0.0281835,0,No news
798,147.545,147.623,145.047,150.044,4.99667,0.000141562,-0.000665499,0,No news
799,148.082,147.545,145.573,150.591,5.01744,0.000141803,0.0034886,0,No news
800,149.647,148.082,147.121,152.173,5.05185,0.000142126,0.0103694,0,No news
801,146.556,149.647,144.109,149.004,4.89494,0.000143016,-0.0210125,0,No news
802,143.525,146.556,141.078,145.972,4.89479,0.000143437,-0.0210426,0,No news
803,145.158,143.525,142.63,147.686,5.05587,0.000142557,0.0111738,0,No news
804,147.307,145.158,144.771,149.844,5.07275,0.000145812,0.0145498,0,No news
805,149.21,147.307,146.679,151.742,5.06346,0.000143074,0.0126926,0,No news
806,147.673,149.21,145.199,150.146,4.94749,0.000142465,-0.0105016,0,No news
807,146.698,147.673,144.215,149.181,4.9662,0.000139854,-0.00675948,0,No news
808,146.446,146.698,143.951,148.941,4.9907,0.000139473,-0.00186039,0,No news
809,147.67,146.446,145.149,150.19,5.04093,0.000135587,0.00818657,0,No news
810,144.502,147.67,142.056,146.947,4.89089,0.000135894,-0.0218229,0,No news
811,145.644,144.502,143.124,148.163,5.03866,0.000138134,0.00773226,0,No news
812,143.261,145.644,140.802,145.719,4.91683,0.000137184,-0.0166347,0,No news
813,143.575,143.261,141.07,146.08,5.01026,0.00014334,0.00205187,0,No news
814,142.201,143.575,139.726,144.677,4.95119,0.000146799,-0.0097618,0,No news
815,144.006,142.201,141.475,146.537,5.06234,0.000144643,0.0124673,0,No news
816,143.962,144.006,141.463,146.461,4.99773,0.000147087,-0.0004535,0,No news
817,143.745,143.962,141.249,146.24,4.9917,0.000147342,-0.00165953,0,No news
818,144.87,143.745,142.351,147.39,5.03827,0.000147231,0.00765383,0,No news
819,142.72,144.87,140.258,145.182,4.92447,0.000149375,-0.0151053,0,No news
820,144.372,142.72,141.844,146.901,5.05683,0.000143981,0.0113668,0,No news
821,144.591,144.372,142.088,147.095,5.00684,0.000147567,0.00136775,0,No news
822,145.743,144.591,143.223,148.262,5.03895,0.000144325,0.00779062,0,No news
823,145.502,145.743,143.007,147.998,4.99103,0.000142821,-0.00179493,0,No news
824,145.879,145.502,143.373,148.385,5.01224,0.000136958,0.00244854,0,No news
825,147.294,145.879,144.77,149.818,5.04757,0.000138765,0.00951408,0,No news
826,147.88,147.294,145.37,150.389,5.01915,0.000138456,0.00383045,0,No news
827,148.712,147.88,146.198,151.225,5.02735,0.000137776,0.0054707,0,No news
828,146.441,148.712,143.979,148.902,4.92235,0.000141144,-0.01553,0,No news
829,146.869,146.441,144.362,149.376,5.01392,0.00013623,0.00278335,0,No news
830,143.973,146.869,141.523,146.423,4.89976,0.000133516,-0.0200484,0,No news
831,143.114,143.973,140.629,145.598,4.96942,0.000129657,-0.00611522,0,No news
832,143.029,143.114,140.53,145.527,4.99637,0.000132627,-0.000726917,0,No news
833,143.045,143.029,140.545,145.545,4.9999,0.000136137,-1.93262e-05,0,No news
834,144.761,143.045,142.232,147.29,5.05893,0.000136638,0.0117866,0,No news
835,147.287,144.761,144.745,149.83,5.08585,0.00013125,0.0171706,0,No news
836,145.818,147.287,143.343,148.292,4.94915,0.000139286,-0.0101694,0,No news
837,144.082,145.818,141.612,146.551,4.93939,0.000146841,-0.0121215,0,No news
838,144.693,144.082,142.183,147.203,5.02042,0.000148917,0.00408487,0,No news
839,144.02,144.693,141.532,146.508,4.97593,0.00015055,-0.00481436,0,No news
840,141.639,144.02,139.181,144.097,4.91591,0.000150006,-0.0168185,0,No news
841,140.98,141.639,138.492,143.467,4.9759,0.000152588,-0.00482076,0,No news
842,141.104,140.98,138.602,143.606,5.00366,0.000153212,0.000731672,0,No news
843,142.41,141.104,139.888,144.933,5.04532,0.000148624,0.00906414,0,No news
844,142.07,142.41,139.576,144.564,4.98728,0.000151031,-0.00254396,0,No news
845,141.39,142.07,138.902,143.877,4.97525,0.000152052,-0.00495085,0,No news
846,138.88,141.39,136.425,141.334,4.90968,0.000151239,-0.0180645,0,No news
847,141.27,138.88,138.728,143.812,5.08458,0.000148524,0.0169166,0,No news
848,140.887,141.27,138.394,143.38,4.98567,0.000149388,-0.00286529,0,No news
849,142.344,140.887,139.819,144.87,5.05071,0.000148915,0.0101426,0,No news
850,143.681,142.344,141.158,146.204,5.04598,0.000149944,0.00919535,0,No news
851,147.135,143.681,144.576,149.694,5.11805,0.000148435,0.0236108,0,No news
852,144.309,147.135,141.858,146.76,4.90226,0.000149483,-0.0195474,0,No news
853,144.347,144.309,141.847,146.847,5.00056,0.000153863,0.000112594,0,No news
854,143.452,144.347,140.968,145.936,4.96815,0.000150771,-0.00636934,0,No news
855,144.429,143.452,141.912,146.946,5.03317,0.000151496,0.00663392,0,No news
856,143.625,144.429,141.14,146.111,4.97133,0.000154411,-0.00573431,0,No news
857,145.181,143.625,142.655,147.708,5.05309,0.000157809,0.0106176,0,No news
858,143.042,145.181,140.58,145.505,4.92501,0.000153331,-0.0149972,0,No news
859,144.979,143.042,142.446,147.512,5.06649,0.000153772,0.013297,0,No news
860,144.324,144.979,141.836,146.812,4.97658,0.000152594,-0.00468336,0,No news
861,145.866,144.324,143.34,148.392,5.05237,0.000157153,0.0104734,0,No news
862,143.926,145.866,141.46,146.392,4.93227,0.00015613,-0.0135454,0,No news
863,141.761,143.926,139.299,144.222,4.92343,0.00015263,-0.0153143,0,No news
864,141.426,141.761,138.933,143.92,4.98743,0.000153308,-0.00251326,0,No news
865,141.078,141.426,138.585,143.572,4.98694,0.000148354,-0.00261198,0,No news
866,139.204,141.078,136.738,141.67,4.93239,0.000149203,-0.0135226,0,No news
867,138.124,139.204,135.644,140.604,4.96029,0.000151202,-0.00794175,0,No news
868,138.153,138.124,135.653,140.654,5.0003,0.000153531,5.95414e-05,0,No news
869,131.29,138.153,128.843,133.738,4.89482,8.15571e-05,-0.0210366,-0.03,"Rumor: firm exploring strategic options"
870,131.522,131.29,129.018,134.026,5.00841,8.23699e-05,0.00168192,0,No news
871,131.497,131.522,128.998,133.996,4.99825,0.000161482,-0.000350598,0,No news
872,131.498,131.497,128.998,133.997,4.99922,0.000162594,-0.00015662,0,No news
873,132.003,131.498,129.494,134.512,5.01836,0.000161441,0.00367294,0,No news
874,133.041,132.003,130.522,135.56,5.03834,0.000163296,0.00766894,0,No news
875,134.452,133.041,131.926,136.978,5.05193,0.000162893,0.0103857,0,No news
876,132.762,134.452,130.294,135.23,4.93596,0.000159001,-0.0128089,0,No news
877,133.716,132.762,131.199,136.234,5.03501,0.000161381,0.00700145,0,No news
878,135.282,133.716,132.753,137.81,5.05738,0.000165769,0.0114752,0,No news
879,135.926,135.282,133.414,138.437,5.02292,0.000166649,0.00458321,0,No news
880,134.455,135.926,131.983,136.928,4.94478,0.000166952,-0.0110448,0,No news
881,137.569,134.455,135.012,140.126,5.11365,0.000164272,0.0227301,0,No news
882,137.233,137.569,134.74,139.727,4.98695,0.000165611,-0.00261098,0,No news
883,138.611,137.233,136.086,141.135,5.04908,0.000172032,0.00981698,0,No news
884,136.832,138.611,134.365,139.299,4.93457,0.000169914,-0.0130864,0,No news
885,135.028,136.832,132.562,137.494,4.93277,0.000174622,-0.0134456,0,No news
886,135.768,135.028,133.254,138.281,5.02645,0.000173208,0.00528937,0,No news
887,136.254,135.768,133.745,138.762,5.01699,0.000175239,0.00339887,0,No news
888,135.935,136.254,133.441,138.429,4.98741,0.000174906,-0.00251825,0,No news
889,134.79,135.935,132.312,137.269,4.95686,0.000172772,-0.00862859,0,No news
890,134.077,134.79,131.59,136.563,4.9726,0.000170128,-0.00547936,0,No news
891,133.014,134.077,130.534,135.493,4.95938,0.000165761,-0.00812388,0,No news
892,133.098,133.014,130.597,135.599,5.00233,0.000166662,0.00046687,0,No news
893,133.643,133.098,131.133,136.153,5.01959,0.000166542,0.0039187,0,No news
894,133.628,133.643,131.128,136.127,4.99859,0.000169704,-0.000282734,0,No news
895,133.114,133.628,130.624,135.604,4.97989,0.000169383,-0.00402117,0,No news
896,131.755,133.114,129.281,134.229,4.94786,0.000168416,-0.0104283,0,No news
897,131.021,131.755,128.536,133.507,4.97122,0.000169218,-0.00575532,0,No news
898,132.481,131.021,129.954,135.008,5.05454,0.000170001,0.0109079,0,No news
899,133.856,132.481,131.331,136.382,5.05081,0.000166424,0.0101616,0,No news
900,134.836,133.856,132.318,137.354,5.03563,0.000167589,0.00712625,0,No news
901,134.907,134.836,132.406,137.408,5.0018,0.000167322,0.000359501,0,No news
902,136.808,134.907,134.273,139.342,5.0691,0.000167525,0.0138208,0,No news
903,137.677,136.808,135.162,140.193,5.03087,0.000164062,0.00617414,0,No news
904,137.745,137.677,135.244,140.246,5.00163,0.000164518,0.000325721,0,No news
905,137.165,137.745,134.676,139.654,4.97809,0.00016314,-0.00438103,0,No news
906,136.093,137.165,133.613,138.573,4.95996,0.000160628,-0.00800848,0,No news
907,133.395,136.093,130.945,135.844,4.89908,0.000159561,-0.0201837,0,No news
908,135.833,133.395,133.288,138.378,5.08975,0.000161089,0.017951,0,No news
909,137.737,135.833,135.203,140.272,5.06883,0.00015823,0.0137651,0,No news
910,137.885,137.737,135.382,140.387,5.00454,0.000160106,0.000908315,0,No news
911,138.708,137.885,136.193,141.222,5.02898,0.000156505,0.00579606,0,No news
912,140.852,138.708,138.314,143.39,5.07593,0.000155041,0.0151866,0,No news
913,140.642,140.852,138.146,143.137,4.99172,0.000158055,-0.00165524,0,No news
914,139.372,140.642,136.895,141.849,4.95384,0.000162879,-0.00923186,0,No news
915,138.278,139.372,135.798,140.757,4.95979,0.000159983,-0.00804233,0,No news
916,140.379,138.278,137.841,142.916,5.07461,0.00015794,0.0149214,0,No news
917,141.055,140.379,138.543,143.566,5.02324,0.000158457,0.00464723,0,No news
918,139.505,141.055,137.033,141.977,4.94398,0.000156352,-0.0112033,0,No news
919,138.276,139.505,135.798,140.753,4.95496,0.000158129,-0.00900885,0,No news
920,139.173,138.276,136.657,141.688,5.03153,0.000159646,0.00630557,0,No news
921,139.153,139.173,136.654,141.652,4.99849,0.000161293,-0.000302888,0,No news
922,140.597,139.153,138.072,143.123,5.05081,0.000164081,0.0101625,0,No news
923,142.369,140.597,139.838,144.9,5.06178,0.000165501,0.0123562,0,No news
924,140.773,142.369,138.301,143.244,4.9428,0.000165357,-0.0114401,0,No news
925,139.593,140.773,137.114,142.072,4.95709,0.000165806,-0.0085825,0,No news
926,139.315,139.593,136.82,141.809,4.98921,0.000164301,-0.00215878,0,No news
927,138.911,139.315,136.418,141.403,4.98465,0.000163888,-0.00306919,0,No news
928,137.838,138.911,135.358,140.318,4.96041,0.000165338,-0.00791868,0,No news
929,137.66,137.838,135.164,140.156,4.99273,0.000163174,-0.00145364,0,No news
930,137.456,137.66,134.961,139.952,4.99178,0.000164013,-0.00164409,0,No news
931,137.134,137.456,134.64,139.628,4.98742,0.000165776,-0.00251547,0,No news
932,136.006,137.134,133.528,138.485,4.9579,0.000165263,-0.00842046,0,No news
933,137.511,136.006,134.984,140.038,5.05417,0.000167516,0.0108346,0,No news
934,136.948,137.511,134.459,139.437,4.97864,0.000168418,-0.00427198,0,No news
935,137.827,136.948,135.312,140.343,5.03114,0.000171617,0.00622746,0,No news
936,137.836,137.827,135.337,140.336,4.99947,0.000174006,-0.000106845,0,No news
937,138.59,137.836,136.077,141.103,5.02638,0.000177628,0.00527511,0,No news
938,139.073,138.59,136.565,141.581,5.01651,0.000175177,0.00330296,0,No news
939,139.838,139.073,137.325,142.352,5.02656,0.000178363,0.00531143,0,No news
940,138.873,139.838,136.391,141.355,4.96446,0.000179986,-0.00710869,0,No news
941,138.565,138.873,136.071,141.059,4.988,0.000180718,-0.00239961,0,No news
942,139.616,138.565,137.097,142.134,5.03687,0.000181657,0.00737308,0,No news
943,138.418,139.616,135.94,140.896,4.95604,0.000177795,-0.0087919,0,No news
944,138.566,138.418,136.064,141.068,5.00443,0.000179172,0.000885526,0,No news
945,138.928,138.566,136.422,141.434,5.01214,0.00017993,0.0024283,0,No news
946,139.617,138.928,137.105,142.129,5.02386,0.000178141,0.00477147,0,No news
947,141.169,139.617,138.642,143.697,5.0544,0.000176907,0.0108808,0,No news
948,147.596,141.169,145.06,150.131,5.07172,0.0001713,0.0143432,0.03,"Rumor: firm exploring strategic options"
949,157.001,147.596,154.472,159.53,5.05815,0.000148212,0.0116307,0.05,"Global macro uncertainty rises"
950,155.519,157.001,153.043,157.995,4.95167,0.000181487,-0.00966672,0,No news
951,152.271,155.519,149.824,154.718,4.89358,0.000177212,-0.0212831,0,No news
952,153.477,152.271,150.958,155.996,5.03854,0.000179695,0.00770897,0,No news
953,153.639,153.477,151.137,156.141,5.00438,0.000179358,0.00087514,0,No news
954,154.281,153.639,151.771,156.791,5.01993,0.00018095,0.00398579,0,No news
955,153.455,154.281,150.969,155.941,4.97227,0.000180303,-0.00554578,0,No news
956,153.339,153.455,150.841,155.836,4.9953,0.000181044,-0.000939096,0,No news
957,152.166,153.339,149.685,154.646,4.96069,0.000181771,-0.00786276,0,No news
958,151.971,152.166,149.475,154.468,4.99271,0.000180483,-0.00145821,0,No news
959,151.473,151.971,148.982,153.964,4.98267,0.00018046,-0.00346501,0,No news
960,151.685,151.473,149.182,154.188,5.0061,0.000179558,0.00122014,0,No news
961,152.188,151.685,149.68,154.696,5.01567,0.000177147,0.0031343,0,No news
962,151.49,152.188,149.002,153.978,4.97612,0.000177568,-0.0047761,0,No news
963,151.229,151.49,148.734,153.724,4.99049,0.000175778,-0.00190125,0,No news
964,151.082,151.229,148.585,153.579,4.99426,0.000176148,-0.00114757,0,No news
965,150.956,151.082,148.458,153.453,4.99494,0.000176992,-0.00101151,0,No news
966,149.855,150.956,147.374,152.336,4.96254,0.000172845,-0.00749286,0,No news
967,151.318,149.855,148.794,153.842,5.04771,0.000174655,0.00954226,0,No news
968,150.883,151.318,148.391,153.376,4.98474,0.00017547,-0.00305242,0,No news
969,153.014,150.883,150.555,155.474,4.91935,0.000153755,-0.0161302,0.03,"Rumor: firm exploring strategic options"
970,153.119,153.014,150.618,155.621,5.00268,0.000148991,0.00053689,0,No news
971,153.659,153.119,151.15,156.167,5.01673,0.000170279,0.00334574,0,No news
972,154.869,153.659,152.35,157.388,5.03838,0.000171753,0.00767574,0,No news
973,155.348,154.869,152.841,157.855,5.01457,0.000173013,0.00291404,0,No news
974,156.993,155.348,154.467,159.519,5.05182,0.000170168,0.0103638,0,No news
975,157.561,156.993,155.053,160.07,5.01721,0.000170806,0.00344134,0,No news
976,160.502,157.561,157.956,163.047,5.09159,0.000171651,0.0183177,0,No news
977,160.631,160.502,158.129,163.132,5.00318,0.000169833,0.000635514,0,No news
978,161.16,160.631,158.652,163.667,5.01559,0.000169094,0.0031174,0,No news
979,160.885,161.16,158.39,163.381,4.99065,0.000168042,-0.00187047,0,No news
980,160.725,160.885,158.228,163.222,4.99418,0.000169013,-0.00116442,0,No news
981,161.599,160.725,159.086,164.112,5.02624,0.000171711,0.00524896,0,No news
982,160.423,161.599,157.942,162.904,4.96262,0.000173534,-0.00747681,0,No news
983,160.304,160.423,157.806,162.802,4.99541,0.000173574,-0.000917126,0,No news
984,159.684,160.304,157.194,162.174,4.97976,0.000173026,-0.00404877,0,No news
985,160.487,159.684,157.975,162.999,5.02423,0.000173908,0.00484527,0,No news
986,161.198,160.487,158.687,163.708,5.02122,0.000172506,0.00424352,0,No news
987,161.422,161.198,158.919,163.925,5.00609,0.000172438,0.00121753,0,No news
988,160.68,161.422,158.192,163.168,4.97612,0.000171921,-0.00477528,0,No news
989,162.373,160.68,159.847,164.899,5.05155,0.000168444,0.010309,0,No news
990,161.848,162.373,159.357,164.34,4.98299,0.000166487,-0.00340293,0,No news
991,163.172,161.848,160.652,165.692,5.03991,0.000165127,0.00798259,0,No news
992,165.363,163.172,162.83,167.896,5.06585,0.000168208,0.0131703,0,No news
993,166.236,165.363,163.723,168.748,5.02545,0.000172326,0.00508943,0,No news
994,166.119,166.236,163.622,168.617,4.99566,0.000168925,-0.000868276,0,No news
995,166.996,166.119,164.483,169.509,5.02547,0.000169298,0.00509477,0,No news
996,166.639,166.996,164.144,169.133,4.98846,0.000164688,-0.00230832,0,No news
997,166.105,166.639,163.613,168.596,4.98312,0.00016669,-0.00337547,0,No news
998,167.252,166.105,164.735,169.768,5.03355,0.000170476,0.00671058,0,No news
999,167.026,167.252,164.53,169.522,4.99238,0.000171683,-0.00152328,0,No news
1000,166.576,167.026,164.084,169.069,4.98568,0.000169557,-0.0028633,0,No news
1001,165.255,166.576,162.775,167.735,4.95934,0.000167723,-0.0081329,0,No news
1002,165.743,165.255,163.236,168.25,5.01391,0.000165323,0.00278142,0,No news
1003,165.946,165.743,163.443,168.449,5.0053,0.000165562,0.00106098,0,No news
